805812,94,,20,https://www.efarma.com/max-color-vegetal-tinta-per-capelli-tricologica-n-14-biondo-dorato-140-ml.html,Max Color Vegetal Tinta Per Capelli Tricologica n°14 Biondo Dorato 140 ml,904660368,,,,,Max Color Vegetal Tinta PerCapelliTricologica n°14 Biondo Dorato 140 ml,,10.84
805813,94,,20,https://www.efarma.com/max-color-vegetal-tinta-per-capelli-tricologica-n-12-castano-chiaro-dorato-140-ml.html,Max Color Vegetal Tinta Per Capelli Tricologica n°12 Castano Chiaro Dorato 140 ml,904660329,,,,,Max Color Vegetal Tinta PerCapelliTricologica n°12 Castano Chiaro Dorato 140 ml,,9.49
805824,94,,20,https://www.efarma.com/weleda-doccia-crema-olivello-spinoso-200-ml.html,Weleda Doccia Crema Olivello Spinoso 200 ml,904797026,,,,,Weleda Doccia Crema Olivello Spinoso 200 ml,Weleda,7.39
805858,94,,20,https://www.efarma.com/sursum-30-capsule-molli-400-ui.html,Sursum 400 UI 30 Capsule Molli,25910047,,,,,Sursum si usa nelle carenze di vitamina E legate a malassorbimento e nelle condizioni in cui si richieda la prevenzione di una eccessiva perossidazione lipidica cellulare.,,8.03
805870,94,,20,https://www.efarma.com/gynocanesten-crema-vaginale-1-30-gr.html,Gyno-Canesten 2% Clotrimazolo Crema Vaginale Antimicotica 30 g + 6 applicatori,25833068,,,,,Gyno-Canesten 2% Crema Vaginale si usa nel trattamento di sintomi localizzati quali prurito leucorrea arrossamento e sensazione di gonfiore della mucosa vaginale e altri sintomi conseguenti ad infezioni vulvovaginali.,Canesten,9.26
805883,94,,20,https://www.efarma.com/ecorex-6-ovuli-vaginali-150-ml.html,Ecorex 150 mg Econazolo nitrato 6 Ovuli Vaginali,25950080,,,,,Ecorex Ovuli si usa nel trattamento di sintomi localizzati conseguenti ad infezioni vulvovaginali dacandida precedentemente diagnosticate dal medico.,,11.45
805927,94,,20,https://www.efarma.com/lomexin-lavande-vaginali-5-flaconi-150-ml-0-2.html,Lomexin Lavande Vaginali 02% Fenticonazolo 5 Flaconi 150 ml,26043190,,,,,Lomexin Lavande Vaginali si usa nel trattamento delle candidiasi delle mucose genitali (vulvovaginiti colpiti fluor infettivo).,Lomexin,12.16
805973,94,,20,https://www.efarma.com/elmex-gel-dentale-25-gr.html,Elmex Gel Dentale Carie 25g,26487013,,,,,Elmex Gel dentale è utile nella profilassi della carie in presenza di ipersensibilità del colletto dentario e in caso di decalcificazione dello smalto.,Elmex,9.64
805975,94,,20,https://www.efarma.com/iridina-due-collirio-10-flaconcini-0-5-ml-0-05.html,Iridina Due Collirio 005 % Nafazolina cloridrato 10 Flaconcini 05 ml,26630032,,,,,'Iridina Due Collirio si usa nel trattamento dell''irritazione bruciori arrossamento dell''occhio con eccessiva lacrimazione e sensibilita'' alla luce.',,4.03
805976,94,,20,https://www.efarma.com/regaine-soluzione-60-ml-2.html,Regaine Soluzione 2% Minoxidil Alopecia 60 ml,26725010,,,,,'Regaine Soluzione si usa nel trattamento sintomatico dell''alopecia androgenetica.',,48.07
805999,94,,20,https://www.efarma.com/regaine-soluzione-60-ml-5.html,Regaine Soluzione 5% Minoxidil 60 ml,26725034,,,,,'Regaine Soluzione si usa nel trattamento sintomatico dell''alopecia androgenetica.',,53.5
806000,94,,20,https://www.efarma.com/minoximen-soluzione-flacone-60-ml-5.html,Minoximen Soluzione 5% Minoxidil Flacone 60 ml,26729032,,,,,'Minoximen Soluzione si usa nel trattamento sintomatico dell''alopecia androgenica.',,36.5
806009,94,,20,https://www.efarma.com/portolac-sciroppo-flacone-200-ml-66-67-gr.html,Portolac 6667 g/100 ml Sciroppo Lattitolo Flacone 200 ml,26814158,,,,,Portolac Sciroppo si usa nel trattamento di breve durata dellastitichezzaoccasionale grazie al principio attivo del lattitolo monoidrato.,,8.83
806017,94,,20,https://www.efarma.com/minovital-soluzione-cutanea-60-ml-2.html,Minovital 2% Minoxidil Soluzione Cutanea Alopecia Androgenica 60 ml,26796021,,,,,'Minovital 2% Soluzione Cutanea si usa nel trattamento sintomatico dell''alopecia androgenica.SCADENZA 08/2018',,16.58
806018,94,,20,https://www.efarma.com/danka-sciroppo-flacone-200-ml-30-mg-5-ml.html,Danka Sciroppo 30 mg/5 ml Levodropropizina Tosse Flacone 200 ml,26773010,,,,,Danka Sciroppo si usa nella terapia sintomatica della tosse.,,6.13
806020,94,,20,https://www.efarma.com/levotuss-20-compresse-60-mg.html,Levotuss 60 mg Levodropropizina Tosse 20 Compresse,26752067,,,,,Levotuss Compresse si usa nella terapia sintomatica della tosse.,,6.34
806054,94,,20,https://www.efarma.com/naaxia-30-flaconcini-0-4-ml-monodose-4-9.html,Naaxia Collirio monodose 49% 30 Flaconcini 04 ml,27032022,,,,,Naaxia Collirio Monodose si usa nel trattamento di congiuntiviti e cherato-congiuntiviti di natura allergica acute e croniche o congiuntiviti primaverili.,,15.88
806069,94,,20,https://www.efarma.com/lattulosio-sandoz-sciroppo-stitichezza-flacone-180-ml.html,Lattulosio Sandoz Sciroppo Stitichezza Flacone 180 ml,27668019,,,,,Lattulosio Sandoz Sciroppo si usa nel trattamento di breve durata dellastitichezzaoccasionale.,,3.87
806092,94,,20,https://www.efarma.com/levoreact-collirio-oftalmico-4-ml-0-5-mg.html,Levoreact Oftalmico 05 mg Levocabastina Collirio 4 ml,27699026,,,,,Levoreact Collirio Oftalmico si usa nel trattamento delle congiuntiviti allergiche.,,10.77
806100,94,,20,https://www.efarma.com/collirio-alfa-antistaminico-10-contenitori.html,Collirio Alfa Antistaminico 10 Contenitori,27837020,,,,,Collirio Alfa Antistaminico si usa nel trattamento degli stati allergici ed infiammatori della congiuntiva accompagnati da fotofobia lacrimazione sensazione di corpi estranei.,,3.81
806114,94,,20,https://www.efarma.com/flector-gel-50-gr-1.html,Flector 1% Gel Diclofenac Antinfiammatorio 50 g,27757020,,,,,Flector Gel si usa nel trattamento locale di stati dolorosi e infiammatori di natura reumatica o traumatica di: articolazioni muscoli tendini legamenti.,,4.35
806151,94,,20,https://www.efarma.com/clinical-dermatologico-trattamento-mineralizzante-per-capelli-sfibrati-100-ml.html,Clinical Dermatologico Trattamento Mineralizzante Per Capelli Sfibrati 100 ml,905085054,,,,,Clinical Dermatologico Trattamento Mineralizzante PerCapelliSfibrati 100 ml,,52.25
806178,94,,20,https://www.efarma.com/vital-factor-maca-integratore-60-capsule.html,Vital Factor Maca Integratore 60 Capsule,905429015,,,,,Vital Factor Maca Integratore 60 Capsule,,15.68
806187,94,,20,https://www.efarma.com/euphidra-skin-color-ombretto-matita-om12-albicocca.html,Euphidra Skin Color Ombretto Matita OM12 Albicocca,905890404,,,,,Euphidra Skin Color Ombretto Matita OM12 Albicocca,,9.03
806225,94,,20,https://www.efarma.com/vividus-tea-tree-sapone-dermopurificante-100-g.html,Vividus Tea Tree Sapone Dermopurificante 100 g,906531684,,,,,Vividus Tea Tree Sapone Dermopurificante 100 g,,5.04
806246,94,,20,https://www.efarma.com/connettivina-plus-10-garze-10-x-10.html,ConnettivinaBio Plus Garze Impregnate Di Crema 10x10 cm 10 Garze,971169836,,,,,'ConnettivinaBio Plus Garze sono delle garze impregnate di crema ben tollerate a livello cutaneo che aiutano nel trattamento delle lesioni cutanee grazie all''azione dell''acido ialuronico.',Connettivina,10.32
806266,94,,20,https://www.efarma.com/diarstop-20-capsule-1-5-mg.html,Diarstop 15mg Loperamide cloridrato Diarrea Acuta 20 Capsule,28466011,,,,,Diarstop si usa nel trattamento sintomatico delle diarree acute in grado di rallentare la motilità intestinale.,,5.84
806282,94,,20,https://www.efarma.com/suadian-soluzione-cutanea-con-nebulizzatore-30-ml-1.html,Suadian 1% Naftifina Cloridrato Soluzione Cutanea Con Nebulizzatore 30 ml,28480046,,,,,Suadian 1% Soluzione Cutanea con nebulizzatore si usa nelle infezioni micotiche della cute (dermatomicosi) e delleunghie(onicomicosi) causate da dermatofiti lieviti muffe.,,11.57
806290,94,,20,https://www.efarma.com/suadian-crema-tubo-30-gr-1.html,Suadian 1% Naftifina Cloridrato Crema Antimicotica Tubo 30 g,28480010,,,,,Suadian Crema 1% si usa nel trattamento delle infezioni micotiche della cute (dermatomicosi) e delleunghie(onicomicosi) causate da dermatofiti lieviti muffe.,,11.2
806295,94,,20,https://www.efarma.com/flector-dolore-granulato-10-bustine-25-mg.html,Flector Dolore Granulato 25 mg Diclofenac 10 Bustine,28617037,,,,,Flector Dolore si usa nel trattamento dei dolori di varia natura quali ad esempio mal di testa e di denti dolori mestruali artralgie lombagginidolori muscolari.,,3.71
806304,94,,20,https://www.efarma.com/kovilen-gocce-oculari-flacone-5-ml-2.html,Kovilen Gocce Oculari 2% Sodio nedocromile Flacone 5 ml,28732016,,,,,Kovilen Gocce Oculari si usano per la profilassi delle patologie oculari su base allergica.,,12.76
806305,94,,20,https://www.efarma.com/kovinal-soluzione-nasale-30-ml-1.html,Kovinal Soluzione Nasale 1% Sodio nedocromile 30 ml,28716013,,,,,Kovinal Soluzione Nasale si usa nella profilassi e trattamento delle riniti allergiche.,,18.05
806313,94,,20,https://www.efarma.com/vicks-tosse-sedativo-180-ml-miele.html,Vicks Tosse Sedativo Sciroppo 180 ml,28688024,,,,,Vicks Tosse Sedativo è un sedativo della tosse.,Vicks,7.74
806335,94,,20,https://www.efarma.com/lacteol-polvere-10-bustine-10-miliardi.html,Lacteol Polvere Fermenti Lattici 10 miliardi Lactobacillus LB 10 Bustine,28962025,,,,,Lacteol Polvere si usa nel trattamento delle sindromi diarroiche e dispeptiche da alterata flora batterica.,,11.3
806338,94,,20,https://www.efarma.com/zetalax-clisma-fosfato-133-ml.html,Zetalax Clisma Fosfato 133 ml,28904011,,,,,Zetalax Clisma Fosfato si usa nel trattamento dellastitichezza. Indicato anche prima di esami radiologici o rettoscopici.,,2
806347,94,,20,https://www.efarma.com/zetalax-adulti-18-supposte-2-25-gr.html,Zetalax Adulti 225 gr Glicerolo Stitichezza 18 Supposte,28837019,,,,,Zetalax Adulti Supposte si usa per il trattamento di breve durata dellastitichezzaoccasionale.,,1.34
806381,94,,20,https://www.efarma.com/epalfen-20-bustine-3-gr.html,Epalfen  3 gr Lattulosio Stitichezza 20 Bustine,29119029,,,,,Epalfen si usa nel trattamento di breve durata dellastitichezzaoccasionale.,,5.73
806415,94,,20,https://www.efarma.com/cibalgina-due-fast-12-compresse-200-mg.html,Cibalgina Due Fast 200 mg Ibuprofene 12 Compresse,29500030,,,,,Cibalgina Due Fast si usa nel trattamento di dolori di varia origine e natura e come coadiuvante nel trattamento sintomatico degli stati febbrili ed influenzali.,,5.78
806480,94,,20,https://www.efarma.com/olio-gomenolato-afom-2-gocce-20-ml.html,Afom Niaouli Essenza 2% Olio Gomenolato  Gocce 20 ml,29933025,,,,,Olio Gomenolato si usa nelle flogosi delle vie aeree superiori in particolare negli stati congestizi della mucosa nasale.,,2.85
806484,94,,20,https://www.efarma.com/ictammolo-afom-10-unguento-30-gr.html,Ictammolo Afom 10% Unguento 30g,29919014,,,,,Ictammolo Afom si usa nelle infiammazioni e piccole infezioni cutanee; foruncolosi ascessi e ulcerazioni superficiali della cute;infiammazionedelle ghiandole sudoripare.,,1.93
806489,94,,20,https://www.efarma.com/canfora-afom-10-soluzione-oleosa-100-ml.html,Canfora Afom 10 % Soluzione Oleosa 100 ml,29895036,,,,,'Canfora Afom si usa comme rubefacente e analgesico e'' indicata nel trattamento di nevralgie leggere dolori articolari e muscolari gotta irritazioni e pruriti cutanei.',,2.96
806498,94,,20,https://www.efarma.com/ictammolo-10-unguento-50-gr.html,Ictammolo Marco Viti 10 % Unguento 50g,30338026,,,,,Ictammolo Unguento si usa nelle alterazioni infiammatorie della pelle ascessi foruncolosi e nelle ulcerazioni superficiali della cute e delle mucose.,Marco Viti,2.46
806505,94,,20,https://www.efarma.com/glycosan-plus-bio-complex-shampoo-rinforzante-anti-caduta-200-ml.html,Glycosan-Plus Bio Complex Shampoo Rinforzante Anti Caduta 200 ml,906616382,,,,,Glycosan-Plus Bio ComplexShampooRinforzante Anti Caduta 200 ml,,35.88
806545,94,,20,https://www.efarma.com/euphidra-amidomio-bagno-rinfrescante-amido-di-riso-125-g.html,Euphidra AmidoMio Bagno Rinfrescante Amido Di Riso 125 g,906780541,,,,,Euphidra AmidoMio Bagno Rinfrescante Amido Di Riso 125 g,,4.91
806550,94,,20,https://www.efarma.com/tielle-med-schiume-di-poliuretano-per-ferite-non-infette-11x11-cm-3-pezzi.html,Tielle Med Schiume Di Poliuretano Per Ferite Non Infette 11x11 cm 3 Pezzi,906701026,,,,,Tielle Med Schiume Di Poliuretano Per Ferite Non Infette 11x11 cm 3 Pezzi,,24.19
806561,94,,20,https://www.efarma.com/venosan-legline-30-agh-calza-autoreggente-compressiva-terapeutica-colore-nude-taglia-s.html,Venosan Legline 30 AGH Calza Autoreggente Compressiva Terapeutica Colore Nude Taglia S,906789678,,,,,Venosan Legline 30 AGH Calza Autoreggente Compressiva Terapeutica Colore Nude Taglia S,,53.75
806577,94,,20,https://www.efarma.com/venosan-4002-ad-gambaletto-terapeutico-punta-chiusa-colore-nero-taglia-m.html,Venosan 4002 AD Gambaletto Terapeutico Punta Chiusa Colore Nero Taglia M,906786862,,,,,Venosan 4002 AD Gambaletto Terapeutico Punta Chiusa Colore Nero Taglia M,,69.5
806604,94,,20,https://www.efarma.com/venosan-4002-agh-calza-autoreggente-lunga-punta-chiusa-colore-mexico-taglia-s.html,Venosan 4002 AGH Calza Autoreggente Lunga Punta Chiusa Colore Mexico Taglia S,906790961,,,,,Venosan 4002 AGH Calza Autoreggente Lunga Punta Chiusa Colore Mexico Taglia S,,115.42
806620,94,,20,https://www.efarma.com/menokal-linea-slim-integratore-60-compresse.html,Menokal Linea Slim Integratore 60 Compresse,907375327,,,,,Menokal Linea Slim Integratore 60 Compresse,,20.2
806649,94,,20,https://www.efarma.com/calmabebi-miscela-di-erbe-per-tisane-15-filtri.html,Calmabebi Miscela di Erbe Per Tisane 15 Filtri,908170828,,,,,Calmabebi Miscela di Erbe Per Tisane 15 Filtri,,8.93
806653,94,,20,https://www.efarma.com/biogena-dermo-liquido-detergente-delicato-250-ml.html,Biogena Dermo Liquido Detergente Delicato 250 ml,908081680,,,,,Biogena Dermo LiquidoDetergenteDelicato 250 ml,,10.05
806657,94,,20,https://www.efarma.com/biogena-gel-d-aloe-compositum-lenitivo-30-ml.html,'Biogena Gel d''Aloe Compositum Lenitivo 30 ml',908060167,,,,,'Biogena Gel d''Aloe Compositum Lenitivo 30 ml',,9.31
806664,94,,20,https://www.efarma.com/claro-soft-gel-lenitivo-per-igiene-intima-200-ml.html,Claro Soft Gel Lenitivo Per Igiene Intima 200 ml,908230865,,,,,Claro Soft Gel Lenitivo PerIgiene Intima200 ml,,7.81
806678,94,,20,https://www.efarma.com/forhans-special-dentifricio-per-gengive-irritate-75ml.html,Forhans Special Dentifricio Per Gengive Irritate 75ml,908313620,,,,,Forhans SpecialDentifricioPer Gengive Irritate 75ml,,4.07
806679,94,,20,https://www.efarma.com/crineforshampoo-anti-forfora-200-ml.html,CrineforShampoo Anti Forfora 200 ml,908288006,,,,,CrineforShampoo AntiForfora200 ml,,8.92
806694,94,,20,https://www.efarma.com/geroderm-solido-acido-detergente-pelli-sensibili-100-g.html,Geroderm Solido Acido Detergente Pelli Sensibili 100 g,908487693,,,,,Geroderm Solido AcidoDetergentePelli Sensibili 100 g,,4.52
806709,94,,20,https://www.efarma.com/laris-crema-dodorante-anti-sudore-75-ml.html,Laris Crema Dodorante Anti-Sudore 75 ml,908604147,,,,,Laris Crema Dodorante Anti-Sudore75 ml,,11.16
806730,94,,20,https://www.efarma.com/euphidra-shampoo-colore-permanente-tintura-n-57-colore-biondo-dorato-120-ml.html,Euphidra Shampoo Colore Permanente Tintura n°57 Colore Biondo Dorato 120 ml,908756036,,,,,EuphidraShampooColore Permanente Tintura n°57 Colore Biondo Dorato 120 ml,,8.53
806739,94,,20,https://www.efarma.com/euphidra-shampoo-colore-permanente-tintura-48-biondo-chiaro-120-ml.html,Euphidra Shampoo Colore Permanente Tintura 48 Biondo Chiaro 120 ml,908755907,,,,,EuphidraShampooColore Permanente Tintura 48 Biondo Chiaro 120 ml,,8.53
806768,94,,20,https://www.efarma.com/acido-borico-m-viti-3-200ml.html,Acido Borico Marco Viti Soluzione Cutanea 3% Antisettico 200 ml,30358030,,,,,Acido Borico si usa come antisettico per la disinfezione diustioniminori e di aree cutanee irritate o screpolate o sotto forma di tamponi locali ad azionedecongestionante.,Marco Viti,1.6
806778,94,,20,https://www.efarma.com/niaouli-essenza-1-gocce-nasali-10-gr.html,Niaouli Essenza Nova Argentia 1% Gocce Nasali 10g,30554012,,,,,Niaouli Essenza si usa come balsamico espettorante anticatarrale e antisettico nelle flogosi delle vie aeree superiori in particolare negli stati congestizi della mucosa nasale.,,1.6
806785,94,,20,https://www.efarma.com/olio-gomenolato-2-gtt-10ml.html,New Fa Dem Gomenolato Niaouli Essenza 2% Gocce Nasali 10 Ml,31089028,,,,,Olio Gomenolato è indicato come balsamico espettorante anticatarrale e antisettico nelle flogosi delle vie aeree superiori in particolare negli stati congestizi della mucosa nasale,,2.05
806805,94,,20,https://www.efarma.com/zolfo-e-potassio-carbonato-new-fa-unguento-1000-gr.html,Zolfo e Potassio Carbonato New Fa Dem Unguento 1000 gr.,31103029,,,,,Zolfo e Potassio Carbonato si usa nel trattamento di infezioni micotiche cutanee psoriasi dermatiti seborroiche e di affezioni cutanee di natura parassitaria.,,18.76
806818,94,,20,https://www.efarma.com/lenil-antiprurito-2-crema-30-gr.html,Lenil Antiprurito 2% Prometazina cloridrato Crema 30g,31355011,,,,,'Lenil Antiprurito è un calmante della sintomatologia da puntura di insetto ederitema solaree nel trattamento dell''orticaria e dell''angioedema.',,5.44
806849,94,,20,https://www.efarma.com/lacrinorm-gel-oftalmico-10-grammi-0-01.html,Lacrinorm Gel Oftalmico 001%  Benzalconio cloruro 10g,32039012,,,,,'Lacrinorm Gel si usa nella disinfezione della mucosa oculare e nel trattamento della sindrome dell''occhiosecco.',,12.13
806864,94,,20,https://www.efarma.com/euclorina-2-5-1-flacone-500-ml-con-misurino.html,Euclorina 25% Cloramina Disinfettante 1 Flacone 500 ml Con Misurino,32056071,,,,,'Euclorina si usa per l''igiene intimacome antisettico in particolare durante il puerperio e dopo il parto o nella profilassi pre e post-operatoria.',Euclorina,6.19
806870,94,,20,https://www.efarma.com/benzac-clean-5-gel-100-gr.html,Benzac Clean 5% Gel Perossido di Benzoile 100 g,32143036,,,,,Benzac Clean 5% Gel si usa nella disinfezione della cute e ladetersionedella cute acneica per una terapia di breve contatto.,Benzac,17.23
806898,94,,20,https://www.efarma.com/pupilla-light-collirio-10-ml-0-01.html,Pupilla Light Collirio 001% Benzalconio cloruro 10 ml,32190011,,,,,Pupilla Light Collirio si usa come disinfittante della mucosa oculare anche dopo esposizione a polvere smog e fumo.,,4.37
806900,94,,20,https://www.efarma.com/lacrisol-collirio-flacone-10-ml-50-4-5-mg.html,Lacrisol Collirio 50 + 45 mg  Benzalconio cloruro Flacone 10 ml,32184018,,,,,'Lacrisol Collirio si usa nella disinfezione della mucosa oculare e come lubrificante nella sindrome dell''occhiosecco.',,6.81
806908,94,,20,https://www.efarma.com/lacrimart-collirio-10-ml.html,Lacrimart Collirio Benzalconio Cloruro Disinfettante 10 ml,32159016,,,,,'Lacrimart Collirio si usa nella disinfezione della mucosa oculare e nella sindrome dell''occhiosecco.',,6.44
806909,94,,20,https://www.efarma.com/dimill-collirio-flacone-10-ml-0-01.html,Di-Mill 01 mg/ml Benzalconio Cloruro Collirio Disinfettante 10 ml,32163014,,,,,'Di-mill Collirio si usa per la disinfezione dell''occhioanche irritato da polvere fumo e smog per una migliore pulizia antibatterica.',,4.22
806928,94,,20,https://www.efarma.com/asepsan-soluzione-vaginale-5-flaconi-0-625-5-cannule.html,Asepsan Soluzione Vaginale 0625% Iodopovidone 5 Flaconi  + 5 Cannule,32264020,,,,,Asepsan Soluzione Vaginale si usa nella disinfezione della mucosa vaginale.,,11.97
806932,94,,20,https://www.efarma.com/lacrimalfa-collirio-20-flaconi-monodose-0-5-ml.html,Lacrimalfa Collirio Soluzione Oftalminica 20 Flaconi Monodose,934857855,,,,,'Lacrimalfa Collirio è una soluzione oftalmica che si usa per insufficiente secrezione lacrimale e per rendere l''occhiopiù umido e lubrificato.',,10.45
806955,94,,20,https://www.efarma.com/citrosil-spray-100-ml-0-175.html,Citrosil Spray Disinfettante 0175% Benzalconio cloruro 100 ml,32781116,,,,,Citrosil Spray si usa nella disinfezione e pulizia della cute anche lesa (ferite escoriazioni abrasioniustioni).,,2.56
806957,94,,20,https://www.efarma.com/airtal-cr-50-grammi-1-5-grammi-100-grammi.html,Airtal 15g / 100g Aceclofenac Crema Antidolorifica 50 g,32773057,,,,,Airtal si usa nel trattamento locale di stati dolorosi e flogistici di natura reumatica o traumautica delle articolazioni dei muscoli dei tendini e dei legamenti.,,11.06
806979,94,,20,https://www.efarma.com/citrosil-8-garze-0-175.html,Citrosil Garze Disinfettanti 0175% Benzalconio cloruro 8 Garze,32781155,,,,,Citrosil Garze si usa nella disinfezione e pulizia della cute anche lesa (ferite escoriazioni abrasioniustioni).,,1.97
806985,94,,20,https://www.efarma.com/benactiv-gola-16-pastiglie-gusto-arancia-senza-zucchero.html,Benactiv Gola Flurbiprofene 16 Pastiglie Gusto Arancia Senza Zucchero,33262078,,,,,BenactivGolaPastiglie si usa nel trattamento sintomatico di stati irritativo-infiammatori anche associati a dolore del cavo orofaringeo.,Benactiv,4.59
806996,94,,20,https://www.efarma.com/aciclovir-ranbaxy-crema-3-grammi-5.html,Aciclovir Ranbaxy 5% Crema Herpes 3g,32927079,,,,,Aciclovir Ranbaxy Crema si usa nel trattamento delle infezioni cutanee da Herpes simplex quali: herpes genitalis primario o ricorrente ed herpes labialis.,,3.65
807008,94,,20,https://www.efarma.com/ganazolo-crema-vaginale-78-grammi-1-applicatori.html,Ganazolo Crema Vaginale 1% Econazolo 78g + Applicatori,33340035,,,,,Ganazolo Crema Vaginale si usa nel trattamento delle micosi vulvovaginali balanitis micotica.,,13.14
807010,94,,20,https://www.efarma.com/ganazolo-emulsione-cutanea-30-ml-1.html,Ganazolo Emulsione Cutanea 1%  Econazolo Antimicotico 30 ml,33340023,,,,,Ganazolo Emulsione Cutanea si usa nel trattamento di micosi cutanee infezioni cutanee sostenute da batteri Gram-positivi:otiteesterna micotica micosi del condotto uditivoonicomicosie Pityriasis Versicolor.,,9.36
807016,94,,20,https://www.efarma.com/leviogel-gel-100-grammi-1.html,Leviogel Gel 1% Diclofenac Dolori Articolari 100g,33428020,,,,,Leviogel Gel si usa nel trattamento locale di stati dolorosi e flogistici di natura reumatica o traumatica delle articolazioni dei muscoli dei tendini e dei legamenti.,,6.38
